392,Infernape,534,71,104,71,71,18.87591057,37,UU
395,Empoleon,530,60,111,101,88,19.22758435,51,UU
407,Roserade,515,65,125,105,65,24.84954728,60,UU
448,Lucario,525,70,115,70,70,21.33072901,45,UU
454,Toxicroak,490,65,106,65,65,17.15517415,41,UU
473,Mamoswine,530,60,130,80,60,27.01851217,70,UU
474,Porygon-Z,535,70,135,75,70,26.2202212,65,UU
488,Cresselia,600,70,75,130,120,27.24885319,60,UU
534,Conkeldurr,505,45,140,95,65,38.40572874,95,UU
547,Whimsicott,480,67,77,85,75,19,49,UU
553,Krookodile,519,65,117,80,70,20.75331299,52,UU
579,Reuniclus,490,30,125,85,75,34.35112807,95,UU
596,Galvantula,472,60,97,60,60,21.68640127,48,UU
609,Chandelure,520,55,145,90,90,32.90136775,90,UU
612,Haxorus,540,60,147,90,70,33.75944312,87,UU
620,Mienshao,510,60,125,60,60,28.59195691,65,UU
630,Mandibuzz,510,55,65,105,95,20.61552813,50,UU
635,Hydreigon,600,90,125,90,90,14.50172404,35,UU
638,Cobalion,580,72,90,129,72,21.59166506,57,UU
652,Chesnaught,530,64,107,122,75,24.78507615,58,UU
671,Florges,552,65,112,154,68,38.07492613,89,UU
680,Doublade,448,35,110,150,49,49.9669891,115,UU
695,Heliolisk,481,52,109,94,52,28.34960317,57,UU
700,Sylveon,525,60,110,130,65,31.89827582,70,UU
706,Goodra,600,70,110,150,70,31.144823,80,UU
707,Klefki,470,75,80,91,87,6.348228099,16,UU
555,Darmanitan,480,30,140,55,55,43.15669125,110,UU
479,Rotom-H,520,65,105,107,107,18.46618531,42,UU
641,Tornadus,580,70,125,80,70,23.82645588,55,UU
49,Venomoth,450,60,90,75,60,13.87443693,30,UU
146,Moltres,580,85,125,90,85,16.04680654,40,UU
208,Mega Steelix,610,30,125,230,95,77.82994282,200,UU
213,Shuckle,505,5,10,230,230,121.4289916,225,UU
229,Mega Houndoom,600,90,140,90,90,22.36067977,50,UU
230,Kingdra,540,85,95,95,95,4.472135955,10,UU
302,Sableye,380,50,75,75,65,10.24695077,25,UU
319,Sharpedo,460,40,120,40,40,36.15936946,80,UU
430,Honchkrow,505,52,125,52,52,32.76430985,73,UU
460,Mega Abomasnow,594,30,132,105,105,41.81746047,102,UU
469,Yanmega,515,56,116,86,56,22.25308967,60,UU
478,Froslass,480,70,80,70,70,16.43167673,40,UU
571,Zoroark,510,60,120,60,60,28.0624304,60,UU
632,Durant,484,48,109,112,48,33.98087698,64,UU
646,Kyurem,660,90,130,90,90,21.09502311,40,UU
675,Pangoro,495,58,124,78,71,25.62225595,66,UU
685,Slurpuff,480,72,85,86,75,6.107372594,14,UU
691,Dragalge,494,44,97,123,90,29.11528808,79,UU
697,Tyrantrum,521,59,121,119,59,29.75231083,62,UU
715,Noivern,535,70,97,80,80,20.84466359,53,UU
492,Shaymin,600,100,100,100,100,0,0,UU
3,Venusaur,525,80,100,100,83,10.09950494,20,RU
9,Blastoise,530,78,85,105,100,11.64903429,27,RU
42,Golbat,455,65,80,75,70,9.617692031,25,RU
82,Magneton,465,60,120,95,70,24.39262184,60,RU
106,Hitmonlee,455,35,120,110,53,36.39368077,85,RU
135,Jolteon,525,60,110,95,60,29.70690156,70,RU
142,Aerodactyl,515,60,105,75,65,29.70690156,70,RU
157,Typhlosion,534,78,109,85,78,12.83354978,31,RU
176,Togetic,405,40,80,105,85,28.93959226,65,RU
199,Slowking,490,30,100,110,80,30.90307428,80,RU
210,Granbull,450,45,120,75,60,28.85307609,75,RU
211,Qwilfish,430,55,95,75,55,17.88854382,40,RU
215,Sneasel,430,35,95,75,55,31.6227766,80,RU
229,Houndoom,500,50,110,80,50,22.36067977,60,RU
237,Hitmontop,455,35,95,110,95,29.45335295,75,RU
295,Exploud,490,63,91,73,63,13.08434179,28,RU
308,Medicham,410,60,60,75,75,9.354143467,20,RU
323,Mega Camerupt,560,20,145,105,100,46.98403984,125,RU
330,Flygon,520,80,100,80,80,10.95445115,20,RU
354,Mega Banette,555,75,165,83,75,38.06835957,90,RU
359,Absol,465,60,130,60,60,28.93959226,70,RU
362,Mega Glalie,580,80,120,80,80,20,40,RU
379,Registeel,580,50,75,150,150,46.77071733,100,RU
424,Ambipom,482,60,100,66,66,24.53161226,55,RU
437,Bronzong,500,33,89,116,116,34.15113468,83,RU
442,Spiritomb,485,35,92,108,108,30.14962686,73,RU
452,Drapion,500,60,90,110,75,19.17028951,50,RU
464,Rhyperior,535,40,140,130,55,47.09033871,100,RU
475,Gallade,518,65,125,115,65,28.28427125,60,RU
480,Uxie,580,75,75,130,130,27.70379035,55,RU
500,Emboar,528,65,123,65,65,26.73574386,58,RU
537,Seismitoad,509,74,95,75,75,9.121403401,21,RU
539,Sawk,465,30,125,75,75,33.83784863,95,RU
560,Scrafty,488,45,90,115,115,32.22266283,70,RU
561,Sigilyph,490,58,103,80,80,17.58692696,45,RU
563,Cofagrigus,483,30,95,145,105,45.68916721,115,RU
573,Cinccino,470,60,95,60,60,24.84954728,55,RU
589,Escavalier,495,20,135,105,105,45.13867521,115,RU
593,Jellicent,480,60,85,105,70,19.17028951,45,RU
594,Alomomola,470,40,75,80,45,17.81852968,40,RU
604,Eelektross,515,50,115,80,80,25.34758371,65,RU
617,Accelgor,495,40,100,60,40,40.86563348,105,RU
621,Druddigon,485,48,120,90,90,28.33372549,72,RU
628,Braviary,510,57,123,75,75,24.53568829,66,RU
640,Virizion,580,72,90,129,72,21.59166506,57,RU
655,Delphox,534,69,114,100,72,20.12958022,45,RU
662,Fletchinder,382,52,73,55,52,13.87443693,32,RU
683,Aromatisse,462,29,99,89,72,26.77125324,70,RU
693,Clawitzer,500,59,120,89,88,22.73103605,61,RU
719,Diancie,600,50,100,150,150,41.83300133,100,RU
720,Hoopa,600,60,150,130,60,38.47076812,90,RU
479,Meloetta,520,65,105,107,107,18.46618531,42,RU
648,Meloetta-P,600,77,128,128,77,26.10555496,51,RU
648,Rotom-C,600,77,128,90,77,26.10555496,51,RU
254,Sceptile,530,65,105,85,65,21.09502311,55,RU
6,Charizard,534,78,109,85,78,12.83354978,31,NU
28,Sandslash,450,45,100,110,55,28.50438563,65,NU
45,Vileplume,490,50,110,90,85,21.67948339,60,NU
57,Primeape,455,60,105,70,60,20.79663434,45,NU
62,Poliwrath,510,70,95,95,90,12.94217911,25,NU
93,Haunter,405,45,115,55,45,31.144823,70,NU
107,Hitmonchan,455,35,105,110,79,29.84124662,75,NU
110,Weezing,490,60,90,120,70,22.91287847,60,NU
112,Rhydon,485,40,130,120,45,44.91658936,90,NU
115,Kangaskhan,490,40,95,80,80,21.67948339,55,NU
123,Scyther,500,55,110,80,80,22.19234102,55,NU
124,Jynx,455,35,115,95,35,33.83784863,80,NU
127,Pinsir,500,55,125,100,70,27.06473721,70,NU
128,Tauros,490,40,100,95,70,28.19574436,70,NU
139,Omastar,495,55,115,125,70,32.59601203,70,NU
141,Kabutops,495,65,115,105,70,21.96588264,50,NU
171,Lanturn,460,58,76,76,58,9,18,NU
178,Xatu,470,70,95,70,70,12.94217911,25,NU
208,Steelix,510,30,85,200,65,66.20045317,170,NU
221,Piloswine,450,50,100,80,60,20,50,NU
226,Mantine,465,40,80,140,70,36.74234614,100,NU
241,Miltank,490,40,80,105,70,26.07680962,65,NU
272,Ludicolo,480,70,90,100,70,14.14213562,30,NU
275,Shiftry,480,60,100,60,60,17.88854382,40,NU
277,Swellow,430,50,85,60,50,31.89827582,75,NU
297,Hariyama,474,40,120,60,60,31.30495168,80,NU
306,Aggron,530,50,110,180,60,54.49770637,130,NU
310,Manectric,475,60,105,60,60,22.74862633,45,NU
335,Zangoose,458,60,115,60,60,24.8997992,55,NU
344,Claydol,500,70,70,120,105,23.07596152,50,NU
346,Cradily,495,43,81,107,97,24.35569749,64,NU
352,Kecleon,440,40,90,120,70,30.49590136,80,NU
377,Regirock,580,50,100,200,100,61.23724357,150,NU
389,Torterra,525,56,109,105,85,21.86321111,53,NU
423,Gastrodon,475,39,92,82,68,20.75331299,53,NU
429,Mismagius,495,60,105,105,60,24.64751509,45,NU
435,Skuntank,479,61,93,67,61,13.04607221,32,NU
460,Abomasnow,494,60,92,85,75,13.55359731,32,NU
466,Electivire,540,67,123,85,67,20.29778313,56,NU
467,Magmortar,540,67,125,95,67,21.26029163,58,NU
481,Mesprit,580,80,105,105,105,11.18033989,25,NU
503,Samurott,528,70,108,85,70,17.25688268,38,NU
510,Liepard,446,50,88,50,50,25.19523765,56,NU
531,Mega Audino,545,50,80,126,126,35.98332947,76,NU
533,Gurdurr,405,40,105,85,50,29.45335295,65,NU
549,Lilligant,480,60,110,75,75,18.9076704,50,NU
567,Archeops,567,65,140,65,65,32.71543978,75,NU
569,Garbodor,474,60,95,82,82,12.75539102,35,NU
597,Ferroseed,305,10,50,91,86,36.15522092,81,NU
601,Klinklang,520,70,100,115,85,16.80773631,45,NU
623,Golurk,483,55,124,80,80,28.19042391,69,NU
666,Vivillon,411,50,90,50,50,21.28849455,40,NU
668,Pyroar,507,66,109,72,66,21.40560674,43,NU
687,Malamar,482,68,92,88,75,10.28105053,24,NU
689,Barbaracle,500,54,105,115,86,25.24480145,61,NU
699,Aurorus,521,58,99,92,72,16.28803242,41,NU
479,Rotom,440,50,95,77,77,17.63519209,45,NU
67,Machoke,405,45,100,70,60,21.79449472,55,NU
71,Victreebel,490,65,105,70,65,18.9076704,40,NU
103,Exeggutor,520,55,125,85,65,27.38612788,70,NU
264,Linoone,420,50,70,61,61,19.03417978,50,NU
288,Vigoroth,440,55,80,80,55,16.04680654,35,NU
518,Musharna,487,29,107,95,85,31.76790834,78,NU
538,Throh,465,30,100,85,85,29.87473849,70,NU
565,Carracosta,495,32,108,133,65,38.8677244,101,NU
8,Wartortle,405,58,65,80,80,10.18331969,22,PU
12,Butterfree,395,45,90,80,50,19.23538406,45,PU
15,Beedrill,395,40,90,80,40,22.19234102,50,PU
18,Pidgeot,479,70,80,75,70,12.8724512,31,PU
20,Raticate,413,50,81,70,60,18.28387268,47,PU
22,Fearow,442,61,90,65,61,18.31119876,39,PU
24,Arbok,438,65,85,79,69,8.294576541,20,PU
26,Raichu,485,55,90,80,55,20,55,PU
35,Clefairy,323,35,60,65,48,12.0124935,30,PU
38,Ninetales,505,75,81,100,75,12.62141038,25,PU
40,Wigglytuff,435,45,85,50,45,17.81852968,40,PU
47,Parasect,405,30,95,80,80,25.0998008,65,PU
53,Persian,440,60,70,65,60,22.63846285,55,PU
55,Golduck,500,78,95,80,78,6.670832032,17,PU
64,Kadabra,400,30,120,70,30,40.4042077,90,PU
76,Golem,495,45,120,130,65,39.14715826,85,PU
78,Rapidash,500,70,100,80,70,14.83239697,35,PU
83,Farfetch'd,352,55,65,62,55,3.807886553,10,PU
85,Dodrio,460,60,110,70,60,23.4520788,50,PU
87,Dewgong,475,70,70,95,80,10.95445115,25,PU
89,Muk,500,50,105,100,75,23.2916294,55,PU
97,Hypno,483,67,73,115,70,19.94492417,48,PU
99,Kingler,475,50,130,115,50,36.97972417,80,PU
101,Electrode,480,50,80,80,70,33.61547263,90,PU
105,Marowak,425,45,80,110,80,26.36285265,65,PU
114,Tangela,435,40,100,115,40,31.89827582,75,PU
119,Seaking,450,65,92,80,65,11.81101181,27,PU
122,Mr. Mime,460,45,100,120,65,29.45335295,75,PU
131,Lapras,535,60,85,95,80,12.94217911,35,PU
132,Ditto,288,48,48,48,48,0,0,PU
136,Flareon,525,60,130,110,60,29.70690156,70,PU
144,Articuno,580,85,95,125,100,16.43167673,40,PU
148,Dragonair,420,65,84,70,65,7.155417528,19,PU
154,Meganium,525,80,83,100,100,10.09950494,20,PU
162,Furret,415,45,76,64,55,17.62101019,45,PU
164,Noctowl,442,50,76,96,50,19.35975206,46,PU
166,Ledian,390,35,55,110,50,30.12474066,75,PU
168,Ariados,390,40,90,70,60,18.16590212,50,PU
181,Ampharos,510,55,115,90,85,21.9089023,60,PU
182,Bellossom,490,50,90,100,95,19.87460691,50,PU
185,Sudowoodo,410,30,100,115,65,39.14715826,85,PU
186,Politoed,500,70,90,100,75,12.5499004,30,PU
189,Jumpluff,460,55,55,95,70,24.64751509,55,PU
192,Sunflora,425,30,105,85,55,28.72281323,75,PU
195,Quagsire,430,35,85,85,65,20.49390153,50,PU
198,Murkrow,405,42,85,42,42,24.76893215,49,PU
200,Misdreavus,435,60,85,85,60,13.69306394,25,PU
201,Unown,336,48,72,48,48,13.14534138,24,PU
202,Wobbuffet,405,33,33,58,58,13.69306394,25,PU
203,Girafarig,455,65,90,65,65,11.51086443,25,PU
206,Dunsparce,415,45,70,70,65,10.36822068,25,PU
217,Ursaring,500,55,130,75,75,28.19574436,75,PU
219,Magcargo,410,30,80,120,80,34.20526275,90,PU
222,Corsola,380,35,65,85,85,21.21320344,50,PU
224,Octillery,480,45,105,75,75,25.0998008,60,PU
225,Delibird,330,45,65,45,45,13.03840481,30,PU
234,Stantler,465,62,95,65,62,14.2407865,33,PU
235,Smeargle,250,20,20,45,35,22.74862633,55,PU
256,Combusken,405,55,85,60,60,14.7478812,30,PU
262,Mightyena,420,60,90,70,60,12.24744871,30,PU
267,Beautifly,395,50,100,50,50,20.49390153,50,PU
269,Dustox,385,50,50,90,70,16.58312395,40,PU
279,Pelipper,430,50,85,100,70,19.17028951,50,PU
284,Masquerain,414,60,80,82,62,11.18928058,22,PU
289,Slaking,670,65,160,100,65,34.5325933,95,PU
291,Ninjask,456,45,90,50,45,48.78524367,115,PU
292,Shedinja,236,30,90,45,30,24.8997992,60,PU
301,Delcatty,380,55,65,65,55,6.708203932,15,PU
303,Mawile,380,50,85,85,55,17.4642492,35,PU
311,Plusle,405,40,85,75,40,23.2916294,55,PU
312,Minun,405,40,75,85,50,23.2916294,55,PU
313,Volbeat,400,47,73,75,55,15.55634919,38,PU
314,Illumise,400,47,73,75,55,15.55634919,38,PU
315,Roselia,400,45,100,80,45,20.91650066,55,PU
317,Swalot,467,55,73,83,83,11.43678276,28,PU
321,Wailord,500,45,90,45,45,22.74862633,45,PU
323,Camerupt,460,40,105,75,70,26.12470096,65,PU
324,Torkoal,470,20,85,140,70,42.8660705,120,PU
326,Grumpig,470,45,90,110,65,24.64751509,65,PU
327,Spinda,360,60,60,60,60,0,0,PU
329,Vibrava,340,50,70,50,50,10.95445115,20,PU
332,Cacturne,475,55,115,60,60,31.10466203,60,PU
334,Altaria,490,70,70,105,90,14.83239697,35,PU
336,Seviper,458,60,100,60,60,21.09502311,40,PU
337,Lunatone,440,55,95,85,65,15.96871942,40,PU
338,Solrock,440,55,95,85,65,15.96871942,40,PU
340,Whiscash,468,60,78,73,71,7.021395873,18,PU
348,Armaldo,495,45,125,100,80,30.29026246,80,PU
351,Castform,420,70,70,70,70,0,0,PU
354,Banette,455,63,115,65,63,22.11786608,52,PU
356,Dusclops,455,25,70,130,130,46.04345773,105,PU
357,Tropius,460,51,72,87,83,14.16686274,36,PU
358,Chimecho,425,50,95,80,70,16.80773631,45,PU
362,Glalie,480,80,80,80,80,0,0,PU
365,Walrein,530,65,95,90,90,11.93733639,30,PU
367,Huntail,485,52,104,105,75,22.50555487,53,PU
368,Gorebyss,485,52,114,105,75,24.62722071,62,PU
369,Relicanth,485,45,90,130,65,34.02205167,85,PU
370,Luvdisc,330,30,40,65,55,25.90945773,67,PU
375,Metang,420,50,75,100,80,20.18662924,50,PU
378,Regice,580,50,100,200,100,61.23724357,150,PU
391,Monferno,405,52,78,52,52,14.83913744,29,PU
394,Prinplup,405,50,81,76,68,11.84060809,31,PU
400,Bibarel,410,55,85,60,60,12.02913131,30,PU
402,Kricketune,384,51,85,51,51,14.38054241,34,PU
405,Luxray,523,70,120,79,79,19.73068676,50,PU
409,Rampardos,495,50,165,60,50,48.04477079,115,PU
411,Bastiodon,495,30,52,168,138,61.7170965,138,PU
414,Mothim,424,50,94,50,50,22.16303228,44,PU
416,Vespiquen,474,40,80,102,102,25.32192726,62,PU
417,Pachirisu,405,45,45,90,70,23.8222585,50,PU
419,Floatzel,495,50,105,55,50,29.06888371,65,PU
421,Cherrim,450,60,87,78,70,11.1579568,27,PU
426,Drifblim,498,44,90,54,44,19.56527536,46,PU
428,Lopunny,480,54,76,96,84,19.6468827,51,PU
432,Purugly,452,59,82,64,59,21.84490787,53,PU
441,Chatot,411,42,92,45,42,24.05202694,50,PU
444,Gabite,410,50,90,65,55,17.18429516,40,PU
455,Carnivine,454,46,100,72,72,20.63976744,54,PU
457,Lumineon,460,69,69,86,76,9.984988733,22,PU
463,Lickilicky,515,50,85,95,95,18.50675552,45,PU
470,Leafeon,525,60,110,130,65,29.70690156,70,PU
471,Glaceon,525,60,130,110,95,29.70690156,70,PU
476,Probopass,525,40,75,150,145,51.30789413,110,PU
477,Dusknoir,525,45,100,135,135,40.68169121,90,PU
486,Regigigas,670,80,160,110,110,29.49576241,80,PU
489,Phione,480,80,80,80,80,0,0,PU
496,Servine,413,60,60,75,75,10.21273715,23,PU
505,Watchog,420,60,85,69,69,9.433981132,25,PU
508,Stoutland,500,45,110,90,90,23.87467277,65,PU
512,Simisage,498,63,98,63,63,19.75601174,38,PU
514,Simisear,498,63,98,63,63,19.75601174,38,PU
516,Simipour,498,63,98,63,63,19.75601174,38,PU
521,Unfezant,488,55,115,80,55,23.61778991,60,PU
523,Zebstrika,497,63,100,63,63,23.33023789,53,PU
526,Gigalith,515,25,135,130,80,46.82413907,110,PU
528,Swoobat,425,55,77,55,55,25.45191545,59,PU
531,Audino,445,50,60,86,86,16.57709263,36,PU
542,Leavanny,500,70,103,80,80,12.72792206,33,PU
550,Basculin,460,55,92,65,55,18.01388353,43,PU
552,Krokorok,351,45,82,45,45,18.29480801,37,PU
556,Maractus,461,60,106,67,67,18.78030884,46,PU
558,Crustle,475,45,95,125,75,30.49590136,80,PU
576,Gothitelle,490,55,95,110,95,23.02172887,55,PU
578,Duosion,370,30,125,60,50,37.48332963,95,PU
581,Swanna,473,63,87,63,63,15.80506248,35,PU
584,Vanilluxe,535,79,110,95,85,11.79830496,31,PU
586,Sawsbuck,475,60,100,70,70,17.4642492,40,PU
587,Emolga,428,60,75,60,60,17.55847374,43,PU
600,Klang,440,50,80,95,85,17.10263138,45,PU
606,Beheeyem,485,40,125,95,75,31.144823,85,PU
611,Fraxure,410,40,117,70,50,29.62600209,77,PU
614,Beartic,485,50,110,80,80,21.67948339,60,PU
615,Cryogonal,485,30,95,135,30,42.51470334,105,PU
618,Stunfisk,471,32,81,99,84,25.44209111,67,PU
624,Pawniard,340,40,85,70,40,19.49358869,45,PU
626,Bouffalant,490,40,110,95,95,29.87473849,70,PU
629,Vullaby,370,45,55,75,65,11.18033989,30,PU
631,Heatmor,484,65,105,66,66,19.56271965,40,PU
634,Zweilous,420,58,85,70,70,9.914635646,27,PU
651,Quilladin,405,56,78,95,58,17.25398505,39,PU
